,e_serial_p0,Direction_p0,e_high_p0,e_low_p0,e_close_p0,e_serial_p1,Direction_p1,e_high_p1,e_low_p1,e_close_p1,e_serial_p2,Direction_p2,e_high_p2,e_low_p2,e_close_p2,e_serial_p3,Direction_p3,e_high_p3,e_low_p3,e_close_p3,e_serial_p4,Direction_p4,e_high_p4,e_low_p4,e_close_p4,e_serial_p5,Direction_p5,e_high_p5,e_low_p5,e_close_p5,w0,w1,w2,w3,w4,w5,c_serial,c_high,c_low,c_close,c_time
0,255,Bear,1.1173,1.1157,1.1165,306,Bull,1.1085,1.1077,1.1083,328,Bear,1.1118,1.1108,1.1114,379,Bull,1.1046,1.1036,1.1041,395,Bear,1.1062,1.1045,1.1047,399,Bull,1.1037,1.1026,1.1028,2020-01-16 20:00:00,2020-01-20 23:00:00,2020-01-21 21:00:00,2020-01-24 00:00:00,2020-01-24 16:00:00,2020-01-24 20:00:00,401,1.104,1.1029,1.1031,2020-01-24 22:00:00
1,255,Bear,1.1173,1.1157,1.1165,354,Bull,1.1078,1.107,1.1076,376,Bear,1.1109,1.108,1.1087,379,Bull,1.1046,1.1036,1.1041,395,Bear,1.1062,1.1045,1.1047,399,Bull,1.1037,1.1026,1.1028,2020-01-16 20:00:00,2020-01-22 23:00:00,2020-01-23 21:00:00,2020-01-24 00:00:00,2020-01-24 16:00:00,2020-01-24 20:00:00,401,1.104,1.1029,1.1031,2020-01-24 22:00:00
2,328,Bear,1.1118,1.1108,1.1114,354,Bull,1.1078,1.107,1.1076,376,Bear,1.1109,1.108,1.1087,379,Bull,1.1046,1.1036,1.1041,395,Bear,1.1062,1.1045,1.1047,399,Bull,1.1037,1.1026,1.1028,2020-01-21 21:00:00,2020-01-22 23:00:00,2020-01-23 21:00:00,2020-01-24 00:00:00,2020-01-24 16:00:00,2020-01-24 20:00:00,401,1.104,1.1029,1.1031,2020-01-24 22:00:00
3,255,Bear,1.1173,1.1157,1.1165,306,Bull,1.1085,1.1077,1.1083,328,Bear,1.1118,1.1108,1.1114,379,Bull,1.1046,1.1036,1.1041,395,Bear,1.1062,1.1045,1.1047,403,Bull,1.1028,1.102,1.1025,2020-01-16 20:00:00,2020-01-20 23:00:00,2020-01-21 21:00:00,2020-01-24 00:00:00,2020-01-24 16:00:00,2020-01-25 00:00:00,406,1.1033,1.1028,1.103,2020-01-25 03:00:00
4,255,Bear,1.1173,1.1157,1.1165,354,Bull,1.1078,1.107,1.1076,376,Bear,1.1109,1.108,1.1087,379,Bull,1.1046,1.1036,1.1041,395,Bear,1.1062,1.1045,1.1047,403,Bull,1.1028,1.102,1.1025,2020-01-16 20:00:00,2020-01-22 23:00:00,2020-01-23 21:00:00,2020-01-24 00:00:00,2020-01-24 16:00:00,2020-01-25 00:00:00,406,1.1033,1.1028,1.103,2020-01-25 03:00:00
5,328,Bear,1.1118,1.1108,1.1114,354,Bull,1.1078,1.107,1.1076,376,Bear,1.1109,1.108,1.1087,379,Bull,1.1046,1.1036,1.1041,395,Bear,1.1062,1.1045,1.1047,403,Bull,1.1028,1.102,1.1025,2020-01-21 21:00:00,2020-01-22 23:00:00,2020-01-23 21:00:00,2020-01-24 00:00:00,2020-01-24 16:00:00,2020-01-25 00:00:00,406,1.1033,1.1028,1.103,2020-01-25 03:00:00
6,255,Bear,1.1173,1.1157,1.1165,306,Bull,1.1085,1.1077,1.1083,328,Bear,1.1118,1.1108,1.1114,379,Bull,1.1046,1.1036,1.1041,395,Bear,1.1062,1.1045,1.1047,420,Bull,1.1028,1.1015,1.1021,2020-01-16 20:00:00,2020-01-20 23:00:00,2020-01-21 21:00:00,2020-01-24 00:00:00,2020-01-24 16:00:00,2020-01-27 17:00:00,424,1.1032,1.1022,1.1027,2020-01-27 21:00:00
7,255,Bear,1.1173,1.1157,1.1165,306,Bull,1.1085,1.1077,1.1083,328,Bear,1.1118,1.1108,1.1114,403,Bull,1.1028,1.102,1.1025,418,Bear,1.1038,1.1028,1.1035,420,Bull,1.1028,1.1015,1.1021,2020-01-16 20:00:00,2020-01-20 23:00:00,2020-01-21 21:00:00,2020-01-25 00:00:00,2020-01-27 15:00:00,2020-01-27 17:00:00,424,1.1032,1.1022,1.1027,2020-01-27 21:00:00
8,255,Bear,1.1173,1.1157,1.1165,354,Bull,1.1078,1.107,1.1076,376,Bear,1.1109,1.108,1.1087,379,Bull,1.1046,1.1036,1.1041,395,Bear,1.1062,1.1045,1.1047,420,Bull,1.1028,1.1015,1.1021,2020-01-16 20:00:00,2020-01-22 23:00:00,2020-01-23 21:00:00,2020-01-24 00:00:00,2020-01-24 16:00:00,2020-01-27 17:00:00,424,1.1032,1.1022,1.1027,2020-01-27 21:00:00
9,255,Bear,1.1173,1.1157,1.1165,354,Bull,1.1078,1.107,1.1076,376,Bear,1.1109,1.108,1.1087,403,Bull,1.1028,1.102,1.1025,418,Bear,1.1038,1.1028,1.1035,420,Bull,1.1028,1.1015,1.1021,2020-01-16 20:00:00,2020-01-22 23:00:00,2020-01-23 21:00:00,2020-01-25 00:00:00,2020-01-27 15:00:00,2020-01-27 17:00:00,424,1.1032,1.1022,1.1027,2020-01-27 21:00:00
10,255,Bear,1.1173,1.1157,1.1165,379,Bull,1.1046,1.1036,1.1041,395,Bear,1.1062,1.1045,1.1047,403,Bull,1.1028,1.102,1.1025,418,Bear,1.1038,1.1028,1.1035,420,Bull,1.1028,1.1015,1.1021,2020-01-16 20:00:00,2020-01-24 00:00:00,2020-01-24 16:00:00,2020-01-25 00:00:00,2020-01-27 15:00:00,2020-01-27 17:00:00,424,1.1032,1.1022,1.1027,2020-01-27 21:00:00
11,328,Bear,1.1118,1.1108,1.1114,354,Bull,1.1078,1.107,1.1076,376,Bear,1.1109,1.108,1.1087,379,Bull,1.1046,1.1036,1.1041,395,Bear,1.1062,1.1045,1.1047,420,Bull,1.1028,1.1015,1.1021,2020-01-21 21:00:00,2020-01-22 23:00:00,2020-01-23 21:00:00,2020-01-24 00:00:00,2020-01-24 16:00:00,2020-01-27 17:00:00,424,1.1032,1.1022,1.1027,2020-01-27 21:00:00
12,328,Bear,1.1118,1.1108,1.1114,354,Bull,1.1078,1.107,1.1076,376,Bear,1.1109,1.108,1.1087,403,Bull,1.1028,1.102,1.1025,418,Bear,1.1038,1.1028,1.1035,420,Bull,1.1028,1.1015,1.1021,2020-01-21 21:00:00,2020-01-22 23:00:00,2020-01-23 21:00:00,2020-01-25 00:00:00,2020-01-27 15:00:00,2020-01-27 17:00:00,424,1.1032,1.1022,1.1027,2020-01-27 21:00:00
13,328,Bear,1.1118,1.1108,1.1114,379,Bull,1.1046,1.1036,1.1041,395,Bear,1.1062,1.1045,1.1047,403,Bull,1.1028,1.102,1.1025,418,Bear,1.1038,1.1028,1.1035,420,Bull,1.1028,1.1015,1.1021,2020-01-21 21:00:00,2020-01-24 00:00:00,2020-01-24 16:00:00,2020-01-25 00:00:00,2020-01-27 15:00:00,2020-01-27 17:00:00,424,1.1032,1.1022,1.1027,2020-01-27 21:00:00
14,376,Bear,1.1109,1.108,1.1087,379,Bull,1.1046,1.1036,1.1041,395,Bear,1.1062,1.1045,1.1047,403,Bull,1.1028,1.102,1.1025,418,Bear,1.1038,1.1028,1.1035,420,Bull,1.1028,1.1015,1.1021,2020-01-23 21:00:00,2020-01-24 00:00:00,2020-01-24 16:00:00,2020-01-25 00:00:00,2020-01-27 15:00:00,2020-01-27 17:00:00,424,1.1032,1.1022,1.1027,2020-01-27 21:00:00
15,255,Bear,1.1173,1.1157,1.1165,306,Bull,1.1085,1.1077,1.1083,328,Bear,1.1118,1.1108,1.1114,379,Bull,1.1046,1.1036,1.1041,395,Bear,1.1062,1.1045,1.1047,450,Bull,1.1006,1.0998,1.1,2020-01-16 20:00:00,2020-01-20 23:00:00,2020-01-21 21:00:00,2020-01-24 00:00:00,2020-01-24 16:00:00,2020-01-28 23:00:00,453,1.1014,1.1009,1.1012,2020-01-29 02:00:00
16,255,Bear,1.1173,1.1157,1.1165,306,Bull,1.1085,1.1077,1.1083,328,Bear,1.1118,1.1108,1.1114,403,Bull,1.1028,1.102,1.1025,418,Bear,1.1038,1.1028,1.1035,450,Bull,1.1006,1.0998,1.1,2020-01-16 20:00:00,2020-01-20 23:00:00,2020-01-21 21:00:00,2020-01-25 00:00:00,2020-01-27 15:00:00,2020-01-28 23:00:00,453,1.1014,1.1009,1.1012,2020-01-29 02:00:00
17,255,Bear,1.1173,1.1157,1.1165,354,Bull,1.1078,1.107,1.1076,376,Bear,1.1109,1.108,1.1087,379,Bull,1.1046,1.1036,1.1041,395,Bear,1.1062,1.1045,1.1047,450,Bull,1.1006,1.0998,1.1,2020-01-16 20:00:00,2020-01-22 23:00:00,2020-01-23 21:00:00,2020-01-24 00:00:00,2020-01-24 16:00:00,2020-01-28 23:00:00,453,1.1014,1.1009,1.1012,2020-01-29 02:00:00
18,255,Bear,1.1173,1.1157,1.1165,354,Bull,1.1078,1.107,1.1076,376,Bear,1.1109,1.108,1.1087,403,Bull,1.1028,1.102,1.1025,418,Bear,1.1038,1.1028,1.1035,450,Bull,1.1006,1.0998,1.1,2020-01-16 20:00:00,2020-01-22 23:00:00,2020-01-23 21:00:00,2020-01-25 00:00:00,2020-01-27 15:00:00,2020-01-28 23:00:00,453,1.1014,1.1009,1.1012,2020-01-29 02:00:00
19,255,Bear,1.1173,1.1157,1.1165,379,Bull,1.1046,1.1036,1.1041,395,Bear,1.1062,1.1045,1.1047,403,Bull,1.1028,1.102,1.1025,418,Bear,1.1038,1.1028,1.1035,450,Bull,1.1006,1.0998,1.1,2020-01-16 20:00:00,2020-01-24 00:00:00,2020-01-24 16:00:00,2020-01-25 00:00:00,2020-01-27 15:00:00,2020-01-28 23:00:00,453,1.1014,1.1009,1.1012,2020-01-29 02:00:00
20,328,Bear,1.1118,1.1108,1.1114,354,Bull,1.1078,1.107,1.1076,376,Bear,1.1109,1.108,1.1087,379,Bull,1.1046,1.1036,1.1041,395,Bear,1.1062,1.1045,1.1047,450,Bull,1.1006,1.0998,1.1,2020-01-21 21:00:00,2020-01-22 23:00:00,2020-01-23 21:00:00,2020-01-24 00:00:00,2020-01-24 16:00:00,2020-01-28 23:00:00,453,1.1014,1.1009,1.1012,2020-01-29 02:00:00
21,328,Bear,1.1118,1.1108,1.1114,354,Bull,1.1078,1.107,1.1076,376,Bear,1.1109,1.108,1.1087,403,Bull,1.1028,1.102,1.1025,418,Bear,1.1038,1.1028,1.1035,450,Bull,1.1006,1.0998,1.1,2020-01-21 21:00:00,2020-01-22 23:00:00,2020-01-23 21:00:00,2020-01-25 00:00:00,2020-01-27 15:00:00,2020-01-28 23:00:00,453,1.1014,1.1009,1.1012,2020-01-29 02:00:00
22,328,Bear,1.1118,1.1108,1.1114,379,Bull,1.1046,1.1036,1.1041,395,Bear,1.1062,1.1045,1.1047,403,Bull,1.1028,1.102,1.1025,418,Bear,1.1038,1.1028,1.1035,450,Bull,1.1006,1.0998,1.1,2020-01-21 21:00:00,2020-01-24 00:00:00,2020-01-24 16:00:00,2020-01-25 00:00:00,2020-01-27 15:00:00,2020-01-28 23:00:00,453,1.1014,1.1009,1.1012,2020-01-29 02:00:00
23,376,Bear,1.1109,1.108,1.1087,379,Bull,1.1046,1.1036,1.1041,395,Bear,1.1062,1.1045,1.1047,403,Bull,1.1028,1.102,1.1025,418,Bear,1.1038,1.1028,1.1035,450,Bull,1.1006,1.0998,1.1,2020-01-23 21:00:00,2020-01-24 00:00:00,2020-01-24 16:00:00,2020-01-25 00:00:00,2020-01-27 15:00:00,2020-01-28 23:00:00,453,1.1014,1.1009,1.1012,2020-01-29 02:00:00
24,255,Bear,1.1173,1.1157,1.1165,306,Bull,1.1085,1.1077,1.1083,328,Bear,1.1118,1.1108,1.1114,379,Bull,1.1046,1.1036,1.1041,395,Bear,1.1062,1.1045,1.1047,472,Bull,1.1001,1.0992,1.0992,2020-01-16 20:00:00,2020-01-20 23:00:00,2020-01-21 21:00:00,2020-01-24 00:00:00,2020-01-24 16:00:00,2020-01-29 21:00:00,474,1.101,1.0994,1.0999,2020-01-29 23:00:00
25,255,Bear,1.1173,1.1157,1.1165,306,Bull,1.1085,1.1077,1.1083,328,Bear,1.1118,1.1108,1.1114,403,Bull,1.1028,1.102,1.1025,418,Bear,1.1038,1.1028,1.1035,472,Bull,1.1001,1.0992,1.0992,2020-01-16 20:00:00,2020-01-20 23:00:00,2020-01-21 21:00:00,2020-01-25 00:00:00,2020-01-27 15:00:00,2020-01-29 21:00:00,474,1.101,1.0994,1.0999,2020-01-29 23:00:00
26,255,Bear,1.1173,1.1157,1.1165,306,Bull,1.1085,1.1077,1.1083,328,Bear,1.1118,1.1108,1.1114,450,Bull,1.1006,1.0998,1.1,459,Bear,1.1028,1.102,1.1023,472,Bull,1.1001,1.0992,1.0992,2020-01-16 20:00:00,2020-01-20 23:00:00,2020-01-21 21:00:00,2020-01-28 23:00:00,2020-01-29 08:00:00,2020-01-29 21:00:00,474,1.101,1.0994,1.0999,2020-01-29 23:00:00
27,255,Bear,1.1173,1.1157,1.1165,354,Bull,1.1078,1.107,1.1076,376,Bear,1.1109,1.108,1.1087,379,Bull,1.1046,1.1036,1.1041,395,Bear,1.1062,1.1045,1.1047,472,Bull,1.1001,1.0992,1.0992,2020-01-16 20:00:00,2020-01-22 23:00:00,2020-01-23 21:00:00,2020-01-24 00:00:00,2020-01-24 16:00:00,2020-01-29 21:00:00,474,1.101,1.0994,1.0999,2020-01-29 23:00:00
28,255,Bear,1.1173,1.1157,1.1165,354,Bull,1.1078,1.107,1.1076,376,Bear,1.1109,1.108,1.1087,403,Bull,1.1028,1.102,1.1025,418,Bear,1.1038,1.1028,1.1035,472,Bull,1.1001,1.0992,1.0992,2020-01-16 20:00:00,2020-01-22 23:00:00,2020-01-23 21:00:00,2020-01-25 00:00:00,2020-01-27 15:00:00,2020-01-29 21:00:00,474,1.101,1.0994,1.0999,2020-01-29 23:00:00
29,255,Bear,1.1173,1.1157,1.1165,354,Bull,1.1078,1.107,1.1076,376,Bear,1.1109,1.108,1.1087,450,Bull,1.1006,1.0998,1.1,459,Bear,1.1028,1.102,1.1023,472,Bull,1.1001,1.0992,1.0992,2020-01-16 20:00:00,2020-01-22 23:00:00,2020-01-23 21:00:00,2020-01-28 23:00:00,2020-01-29 08:00:00,2020-01-29 21:00:00,474,1.101,1.0994,1.0999,2020-01-29 23:00:00
30,255,Bear,1.1173,1.1157,1.1165,379,Bull,1.1046,1.1036,1.1041,395,Bear,1.1062,1.1045,1.1047,450,Bull,1.1006,1.0998,1.1,459,Bear,1.1028,1.102,1.1023,472,Bull,1.1001,1.0992,1.0992,2020-01-16 20:00:00,2020-01-24 00:00:00,2020-01-24 16:00:00,2020-01-28 23:00:00,2020-01-29 08:00:00,2020-01-29 21:00:00,474,1.101,1.0994,1.0999,2020-01-29 23:00:00
31,328,Bear,1.1118,1.1108,1.1114,354,Bull,1.1078,1.107,1.1076,376,Bear,1.1109,1.108,1.1087,379,Bull,1.1046,1.1036,1.1041,395,Bear,1.1062,1.1045,1.1047,472,Bull,1.1001,1.0992,1.0992,2020-01-21 21:00:00,2020-01-22 23:00:00,2020-01-23 21:00:00,2020-01-24 00:00:00,2020-01-24 16:00:00,2020-01-29 21:00:00,474,1.101,1.0994,1.0999,2020-01-29 23:00:00
32,328,Bear,1.1118,1.1108,1.1114,354,Bull,1.1078,1.107,1.1076,376,Bear,1.1109,1.108,1.1087,403,Bull,1.1028,1.102,1.1025,418,Bear,1.1038,1.1028,1.1035,472,Bull,1.1001,1.0992,1.0992,2020-01-21 21:00:00,2020-01-22 23:00:00,2020-01-23 21:00:00,2020-01-25 00:00:00,2020-01-27 15:00:00,2020-01-29 21:00:00,474,1.101,1.0994,1.0999,2020-01-29 23:00:00
33,328,Bear,1.1118,1.1108,1.1114,354,Bull,1.1078,1.107,1.1076,376,Bear,1.1109,1.108,1.1087,450,Bull,1.1006,1.0998,1.1,459,Bear,1.1028,1.102,1.1023,472,Bull,1.1001,1.0992,1.0992,2020-01-21 21:00:00,2020-01-22 23:00:00,2020-01-23 21:00:00,2020-01-28 23:00:00,2020-01-29 08:00:00,2020-01-29 21:00:00,474,1.101,1.0994,1.0999,2020-01-29 23:00:00
34,328,Bear,1.1118,1.1108,1.1114,379,Bull,1.1046,1.1036,1.1041,395,Bear,1.1062,1.1045,1.1047,450,Bull,1.1006,1.0998,1.1,459,Bear,1.1028,1.102,1.1023,472,Bull,1.1001,1.0992,1.0992,2020-01-21 21:00:00,2020-01-24 00:00:00,2020-01-24 16:00:00,2020-01-28 23:00:00,2020-01-29 08:00:00,2020-01-29 21:00:00,474,1.101,1.0994,1.0999,2020-01-29 23:00:00
35,376,Bear,1.1109,1.108,1.1087,379,Bull,1.1046,1.1036,1.1041,395,Bear,1.1062,1.1045,1.1047,450,Bull,1.1006,1.0998,1.1,459,Bear,1.1028,1.102,1.1023,472,Bull,1.1001,1.0992,1.0992,2020-01-23 21:00:00,2020-01-24 00:00:00,2020-01-24 16:00:00,2020-01-28 23:00:00,2020-01-29 08:00:00,2020-01-29 21:00:00,474,1.101,1.0994,1.0999,2020-01-29 23:00:00
36,528,Bear,1.1096,1.109,1.1095,598,Bull,1.1003,1.0994,1.0996,611,Bear,1.1014,1.0994,1.0996,682,Bull,1.0914,1.0906,1.0914,686,Bear,1.0921,1.0913,1.0913,688,Bull,1.091,1.0891,1.0904,2020-02-01 05:00:00,2020-02-06 03:00:00,2020-02-06 16:00:00,2020-02-11 15:00:00,2020-02-11 19:00:00,2020-02-11 21:00:00,690,1.0925,1.0912,1.0916,2020-02-11 23:00:00
37,587,Bear,1.1048,1.1037,1.1042,598,Bull,1.1003,1.0994,1.0996,611,Bear,1.1014,1.0994,1.0996,682,Bull,1.0914,1.0906,1.0914,686,Bear,1.0921,1.0913,1.0913,688,Bull,1.091,1.0891,1.0904,2020-02-05 16:00:00,2020-02-06 03:00:00,2020-02-06 16:00:00,2020-02-11 15:00:00,2020-02-11 19:00:00,2020-02-11 21:00:00,690,1.0925,1.0912,1.0916,2020-02-11 23:00:00
38,528,Bear,1.1096,1.109,1.1095,598,Bull,1.1003,1.0994,1.0996,611,Bear,1.1014,1.0994,1.0996,688,Bull,1.091,1.0891,1.0904,707,Bear,1.0926,1.0912,1.0922,718,Bull,1.0878,1.0865,1.0866,2020-02-01 05:00:00,2020-02-06 03:00:00,2020-02-06 16:00:00,2020-02-11 21:00:00,2020-02-12 16:00:00,2020-02-13 03:00:00,731,1.0888,1.0876,1.0887,2020-02-13 16:00:00
39,587,Bear,1.1048,1.1037,1.1042,598,Bull,1.1003,1.0994,1.0996,611,Bear,1.1014,1.0994,1.0996,688,Bull,1.091,1.0891,1.0904,707,Bear,1.0926,1.0912,1.0922,718,Bull,1.0878,1.0865,1.0866,2020-02-05 16:00:00,2020-02-06 03:00:00,2020-02-06 16:00:00,2020-02-11 21:00:00,2020-02-12 16:00:00,2020-02-13 03:00:00,731,1.0888,1.0876,1.0887,2020-02-13 16:00:00
40,528,Bear,1.1096,1.109,1.1095,598,Bull,1.1003,1.0994,1.0996,611,Bear,1.1014,1.0994,1.0996,688,Bull,1.091,1.0891,1.0904,707,Bear,1.0926,1.0912,1.0922,747,Bull,1.0842,1.0827,1.0838,2020-02-01 05:00:00,2020-02-06 03:00:00,2020-02-06 16:00:00,2020-02-11 21:00:00,2020-02-12 16:00:00,2020-02-14 08:00:00,756,1.085,1.084,1.0845,2020-02-14 17:00:00
41,528,Bear,1.1096,1.109,1.1095,598,Bull,1.1003,1.0994,1.0996,611,Bear,1.1014,1.0994,1.0996,718,Bull,1.0878,1.0865,1.0866,732,Bear,1.0889,1.0882,1.0883,747,Bull,1.0842,1.0827,1.0838,2020-02-01 05:00:00,2020-02-06 03:00:00,2020-02-06 16:00:00,2020-02-13 03:00:00,2020-02-13 17:00:00,2020-02-14 08:00:00,756,1.085,1.084,1.0845,2020-02-14 17:00:00
42,587,Bear,1.1048,1.1037,1.1042,598,Bull,1.1003,1.0994,1.0996,611,Bear,1.1014,1.0994,1.0996,688,Bull,1.091,1.0891,1.0904,707,Bear,1.0926,1.0912,1.0922,747,Bull,1.0842,1.0827,1.0838,2020-02-05 16:00:00,2020-02-06 03:00:00,2020-02-06 16:00:00,2020-02-11 21:00:00,2020-02-12 16:00:00,2020-02-14 08:00:00,756,1.085,1.084,1.0845,2020-02-14 17:00:00
43,587,Bear,1.1048,1.1037,1.1042,598,Bull,1.1003,1.0994,1.0996,611,Bear,1.1014,1.0994,1.0996,718,Bull,1.0878,1.0865,1.0866,732,Bear,1.0889,1.0882,1.0883,747,Bull,1.0842,1.0827,1.0838,2020-02-05 16:00:00,2020-02-06 03:00:00,2020-02-06 16:00:00,2020-02-13 03:00:00,2020-02-13 17:00:00,2020-02-14 08:00:00,756,1.085,1.084,1.0845,2020-02-14 17:00:00
44,528,Bear,1.1096,1.109,1.1095,598,Bull,1.1003,1.0994,1.0996,611,Bear,1.1014,1.0994,1.0996,688,Bull,1.091,1.0891,1.0904,707,Bear,1.0926,1.0912,1.0922,796,Bull,1.0829,1.0823,1.0828,2020-02-01 05:00:00,2020-02-06 03:00:00,2020-02-06 16:00:00,2020-02-11 21:00:00,2020-02-12 16:00:00,2020-02-18 09:00:00,801,1.0837,1.0828,1.083,2020-02-18 14:00:00
45,528,Bear,1.1096,1.109,1.1095,598,Bull,1.1003,1.0994,1.0996,611,Bear,1.1014,1.0994,1.0996,718,Bull,1.0878,1.0865,1.0866,732,Bear,1.0889,1.0882,1.0883,796,Bull,1.0829,1.0823,1.0828,2020-02-01 05:00:00,2020-02-06 03:00:00,2020-02-06 16:00:00,2020-02-13 03:00:00,2020-02-13 17:00:00,2020-02-18 09:00:00,801,1.0837,1.0828,1.083,2020-02-18 14:00:00
46,528,Bear,1.1096,1.109,1.1095,598,Bull,1.1003,1.0994,1.0996,611,Bear,1.1014,1.0994,1.0996,747,Bull,1.0842,1.0827,1.0838,761,Bear,1.0861,1.0851,1.0857,796,Bull,1.0829,1.0823,1.0828,2020-02-01 05:00:00,2020-02-06 03:00:00,2020-02-06 16:00:00,2020-02-14 08:00:00,2020-02-14 22:00:00,2020-02-18 09:00:00,801,1.0837,1.0828,1.083,2020-02-18 14:00:00
47,528,Bear,1.1096,1.109,1.1095,598,Bull,1.1003,1.0994,1.0996,611,Bear,1.1014,1.0994,1.0996,747,Bull,1.0842,1.0827,1.0838,780,Bear,1.0851,1.0843,1.0844,796,Bull,1.0829,1.0823,1.0828,2020-02-01 05:00:00,2020-02-06 03:00:00,2020-02-06 16:00:00,2020-02-14 08:00:00,2020-02-17 17:00:00,2020-02-18 09:00:00,801,1.0837,1.0828,1.083,2020-02-18 14:00:00
48,528,Bear,1.1096,1.109,1.1095,688,Bull,1.091,1.0891,1.0904,707,Bear,1.0926,1.0912,1.0922,747,Bull,1.0842,1.0827,1.0838,761,Bear,1.0861,1.0851,1.0857,796,Bull,1.0829,1.0823,1.0828,2020-02-01 05:00:00,2020-02-11 21:00:00,2020-02-12 16:00:00,2020-02-14 08:00:00,2020-02-14 22:00:00,2020-02-18 09:00:00,801,1.0837,1.0828,1.083,2020-02-18 14:00:00
49,528,Bear,1.1096,1.109,1.1095,688,Bull,1.091,1.0891,1.0904,707,Bear,1.0926,1.0912,1.0922,747,Bull,1.0842,1.0827,1.0838,780,Bear,1.0851,1.0843,1.0844,796,Bull,1.0829,1.0823,1.0828,2020-02-01 05:00:00,2020-02-11 21:00:00,2020-02-12 16:00:00,2020-02-14 08:00:00,2020-02-17 17:00:00,2020-02-18 09:00:00,801,1.0837,1.0828,1.083,2020-02-18 14:00:00
